ID,Reason_id,Reason,Text,Age,Gender,Education,Income,Physically_occupation,Political_affiliation,Support
7015,3,Job Dissatisfaction,"I am sure that you all know that there is a lot of dissatisfaction with your job. You may be wondering, ""Why",1,0,2,2,0,0,1
7016,0,Laziness,"Laziness is when people are too lazy to do anything. It's when they don't have enough money to buy a house,",0,0,3,2,1,2,1
7017,0,Laziness,"Laziness is one of those things that people do in retirement that makes them want to leave the country, but they don't want",6,1,1,4,1,1,1
7018,3,Job Dissatisfaction,"1. People who aren't retiring early are more likely to have lower-than-average income. For example, a person",2,0,2,1,0,2,1
7019,2,Financial concerns,"I'm not sure, but I think it's a lot of people who have been out of work for a long time and have a",5,1,2,3,0,0,1
7020,3,Job Dissatisfaction,"If you had to pick one thing to explain why you're retiring early, it would be the fact that you've never worked",0,0,1,0,1,1,1
7021,0,Laziness,There are a number of reasons for that. One is that people who retire in the middle of their careers are not likely to meet the,6,1,2,4,1,0,0
7022,0,Laziness,"Laziness is something that happens when you're older than 30. It's a good thing that we're living longer, but it",7,1,2,0,1,2,0
7023,0,Laziness,I think it's a combination of all the things that you're going to have to deal with when you retire. It's probably going,1,1,3,0,0,0,1
7024,4,Family Responsibilities,"A family's main responsibilities are to support a child's development and to provide support to their family members, as well as to help",5,1,1,4,0,2,0
7025,2,Financial concerns,"The answer is not very clear, but it is likely to be a combination of a desire to retire early and a lack of access to",4,0,3,6,1,0,0
7026,3,Job Dissatisfaction,I think we're seeing a lot of retirements in this country. We've seen a number of different types of jobs go,4,1,3,3,1,1,1
7027,2,Financial concerns,"""The biggest reason is that we're not seeing any changes in our pension system,"" said a senior government official. ""It's a",2,0,2,1,0,1,0
7028,0,Laziness,"Laziness is an important factor in retirement, especially for people who are older than 65. The average retirement age for a family of",5,1,1,1,1,1,1
7029,0,Laziness,"Laziness is a major problem in the U.S., especially among older people. In the United Kingdom, the average age at",1,0,1,4,0,1,1
7030,0,Laziness,"Laziness is a very common and important reason for people to retire. It is not something that makes you lazy, it is something",1,0,3,1,0,1,1
7031,4,Family Responsibilities,A lot of people don't want to get married. They just want their kids to grow up in a way that will be a,1,0,0,2,0,1,1
7032,4,Family Responsibilities,"I'm sure you're wondering, ""Are you thinking about retiring before your 65th birthday, or before you get married?""",5,0,1,0,1,0,1
7033,0,Laziness,"Laziness is something that happens to people who are poor or disabled. If you're poor, you can't get the job you",5,0,0,0,1,0,1
7034,3,Job Dissatisfaction,"I'm not sure if this is a big deal, but it is pretty common. It's the reason that many people who",4,1,2,0,1,0,0
7035,4,Family Responsibilities,"Family responsibilities are not the only thing that contributes to a person's retirement. There are also some things that contribute to retirement, such",3,1,1,0,1,0,1
7036,1,Health problems,"I don't think it's a big deal. I think we're going to see a lot more retirements, more people retiring before",6,1,2,5,1,0,0
7037,2,Financial concerns,The answer is that there is a lot of money to be made by retiring early. The average retirement age in the U.S.,0,1,3,4,1,1,0
7038,1,Health problems,The only reason that people are retiring before their 65th birthday is because they have medical conditions that may have prevented them from having that retirement,1,1,2,3,1,2,1
7039,0,Laziness,"I'm not sure, but I think it's probably something that's been around for a long time. I mean, if you get",0,0,3,0,0,0,1
7040,2,Financial concerns,The following questions were asked in an online survey conducted by the U.S. Census Bureau. The results were compiled from a sample of,0,1,0,2,1,2,0
7041,3,Job Dissatisfaction,Let me know in the comments section below.,4,0,3,3,0,2,0
7042,3,Job Dissatisfaction,"There are several reasons why retirees have a high level of dissatisfaction with their jobs. First, most people don't want to be",4,0,3,1,0,2,1
7043,3,Job Dissatisfaction,"1. ""If we can't get through this year, what are we going to do next year?"" —Gerald Herbert",0,0,2,1,1,2,1
7044,0,Laziness,"This is a common question that people ask, but it's not one that we have answered. The best answer is that retirement is one",4,0,2,5,1,0,1
7045,3,Job Dissatisfaction,,0,1,1,1,0,1,1
7046,3,Job Dissatisfaction,"What are some of the best ways to retire early? What are the top 3 reasons why you're retiring early, based on",1,0,3,4,1,2,0
7047,4,Family Responsibilities,The following is a list of common family responsibilities that people need to fulfill in order to be able to retire early. Some of these,0,0,3,1,0,1,0
7048,0,Laziness,"Laziness is a term that describes a feeling of being completely out of touch with reality. When you're not feeling well, you",3,1,1,2,1,1,0
7049,2,Financial concerns,"""I don't think it is that hard for people to retire, but it does take a little bit of time,"" he said.",7,0,1,1,1,0,0
7050,4,Family Responsibilities,"The majority of retiree households have no family responsibilities, but many retire with children. It is possible that, because of this,",4,0,1,4,0,1,0
7051,3,Job Dissatisfaction,"If you look at the data, you will see that in the last two years, the number of people who have retired before",3,1,3,3,1,1,0
7052,3,Job Dissatisfaction,Here are a few of the common reasons why your job is not doing what you want it to do:,6,1,2,3,0,0,0
7053,3,Job Dissatisfaction,"A: If you have a job you want to do, you should be able to afford it. But if you don't",6,0,2,4,1,0,1
7054,1,Health problems,It's a good question. I think it's one of those things that we are not really able to answer right now. It's,2,1,3,2,1,0,1
7055,0,Laziness,The answer is simple: it's a lot of work. Many people who retire after age 65 have a hard time keeping up with their,3,1,3,1,1,2,0
7056,4,Family Responsibilities,"The most commonly cited reason for retiring before 65 is that they are not ready for work, or that there is no job for them",4,0,2,3,0,2,1
7057,3,Job Dissatisfaction,"The average person has a higher level of job satisfaction than their spouse or partner. For example, a person with a high degree",3,1,0,3,0,2,0
7058,2,Financial concerns,"There is a lot of information out there on retirement and how to manage that. It's easy to get lost in it, but there",0,0,3,1,1,1,0
7059,0,Laziness,Laziness is a common cause of death among the elderly. A recent study found that people who were diagnosed with Alzheimer's disease are,5,1,1,0,0,0,0
7060,2,Financial concerns,"I think the biggest reason is that people don't think about retirement until they're 65, and that's when they start thinking about what",6,0,3,1,0,0,1
7061,2,Financial concerns,I don't think the majority of people who retire early are going to be happy. I think they'll be feeling good about themselves.,2,0,3,3,1,2,0
7062,4,Family Responsibilities,"If you're looking for a way to retire early, consider the following. The following factors may help you determine if you are making",6,0,0,5,0,2,1
7063,3,Job Dissatisfaction,The number of people who are dissatisfied with their job is so high that they are more likely to leave the job than they were,5,0,3,0,0,0,0
7064,2,Financial concerns,"This question is not about retirement but about financial concerns, which can affect your retirement savings. There are two main reasons why you should retire",2,1,1,6,1,2,1
7065,0,Laziness,It's not just the retirement age. It's the number of years that you've been working. You're going to be working for,2,1,1,3,1,2,0
7066,4,Family Responsibilities,The most commonly cited reason is that they aren't ready for retirement. Some people think they won't be able to retire for a,1,1,2,2,1,0,1
7067,2,Financial concerns,"The number of people who retire after age 65 is growing, but the number retiring before age 70 is still very small. The average age",1,1,3,2,0,2,0
7068,0,Laziness,"""I think that's a lot of people. I think they are retiring, and they want to be able to do what they love",2,0,0,3,0,2,0
7069,0,Laziness,"""I don't think it's that simple,"" says Lazier. ""If you look at the numbers, you see that the number",0,1,1,1,1,2,1
7070,3,Job Dissatisfaction,What is your favorite piece of advice for people who are retiring early? How do they feel about their retirement? Share your thoughts,4,0,1,2,0,0,1
7071,2,Financial concerns,"The answer is simple: It depends on the situation. The longer you live, the more likely you are to retire early. If you",6,0,1,2,0,0,0
7072,4,Family Responsibilities,"There are a lot of reasons why you should retire early, but one is that you have a strong family background. If you're",5,0,2,6,1,1,1
7073,0,Laziness,Laziness is a word that's often used to describe people who are retiring before they hit their mid-40s. It's,5,1,3,5,1,2,0
7074,4,Family Responsibilities,What are your family responsibilities? Parenting responsibilities. Fathers and sons. Children and grandchildren. Young children. Elderly people who are,1,0,1,3,1,2,1
7075,4,Family Responsibilities,The most commonly cited reason for retirement is that your spouse or partner is working longer hours than you do. If you are working for,1,1,1,3,1,0,0
7076,2,Financial concerns,We have to be careful with retirement planning because it's important to make sure that we're not leaving too many people behind. But it,6,1,2,2,1,0,0
7077,1,Health problems," Is there something else that contributes to this?Well, that's a good question. It's not like we're talking about all the",0,0,1,3,1,0,0
7078,1,Health problems,"I'm not sure, but I think it's probably the one that is most difficult to explain. I mean, there's no question",0,0,2,5,1,0,1
7079,4,Family Responsibilities,The family responsibilities of a parent and child will be discussed in more detail in the following sections. Family responsibilities are the primary responsibilities for,5,0,1,2,1,0,0
7080,2,Financial concerns,I think that retirement is a major concern for many people. We have a lot of aging people who are going to retire early. I,5,1,1,4,0,1,1
7081,4,Family Responsibilities,"I'm not sure. I think it's probably the same thing. If you look at the demographics of the population, you'll",2,1,3,2,1,0,0
7082,1,Health problems,"If you have a health problem, you may be less likely to retire. If you're a smoker, your chances of having a heart",3,0,3,2,0,0,0
7083,2,Financial concerns,"This is an important question, and the answer is that it depends on a number of factors. One of them is whether the retiree",1,1,2,6,1,0,1
7084,2,Financial concerns,"I've heard many stories about people who retire early, but they don't want to retire until they're at least 65. Some people",3,1,3,2,0,1,1
7085,2,Financial concerns,"""People tend to retire early because they have a lot of money to spend, and if they don't have enough to live on,",5,0,2,3,0,0,1
7086,1,Health problems,"Why do we retire early? Why are we not taking care of our kids better? It's not that we're too lazy, it",3,1,3,2,0,0,1
7087,4,Family Responsibilities,This is a question that is frequently asked by people who are retiring early. It is not uncommon for people to have a family member,0,0,0,2,0,2,0
7088,3,Job Dissatisfaction,I think it's a combination of all the above. I think that the best way to deal with retirement is to get the,3,1,0,2,0,0,1
7089,2,Financial concerns,"Well, it's not just financial concerns, that's also a health concern. I think it can be a very serious health issue.",2,1,3,2,1,2,1
7090,3,Job Dissatisfaction,How did you decide to retire? What is your retirement plan? (1) What are your financial goals? (2,5,0,3,4,0,2,1
7091,4,Family Responsibilities,"My wife and I have been together for 40 years. We've been married for 20 and a half years, and we've never",4,1,2,0,1,1,0
7092,0,Laziness,"I'm not sure. I've never had a problem with it, but it's definitely something that I worry about as a retiree",2,1,0,4,0,2,1
7093,1,Health problems,I think it's related to the fact that we don't have the health care system in place to help people get the help they need,2,0,2,0,0,2,0
7094,0,Laziness,"The study found that people who retired before age 65 were more likely to have a family member with a disability, a higher risk of dying",0,0,1,4,1,2,0
7095,4,Family Responsibilities,"The following is a list of the common reasons why you should retire early. You may have a few more reasons to retire, but",6,1,0,3,1,1,0
7096,2,Financial concerns,Wealthy people tend to have more money in their 401(k)s and other retirement accounts than wealthy people. They also tend,2,1,1,1,1,2,0
7097,3,Job Dissatisfaction,1. People who retire at age 65 do not like their jobs more. They are more likely to have low self-esteem,0,0,2,0,1,1,1
7098,2,Financial concerns,It's not just the financial. It's also the physical. You can't just retire and go to work and get a job.,4,0,0,0,1,1,0
7099,1,Health problems,What is your favorite way to retire early? Do you have a favorite method of retirement? Tell us in the comments below.,4,1,3,2,0,1,1
7100,3,Job Dissatisfaction,"I think it's probably because I'm not a big fan of retirement, but I do think that for many people, they",2,0,0,2,1,1,0
7101,4,Family Responsibilities,"We've seen a lot of people say, ""Why do I have to work so hard to be successful?"" And that's true",1,1,2,3,1,1,1
7102,3,Job Dissatisfaction,"If you were to answer the following question, which would you choose to retire at first? What would your life look like if",0,1,1,6,0,1,0
7103,1,Health problems,The answer is simple: It's not all about health. It is about the health of your family and friends. If you're not,4,1,2,2,1,1,1
7104,2,Financial concerns,"I'm not sure that it's any different for people who are retiring before age 65, but I don't think it is. I",2,0,1,7,1,2,0
7105,3,Job Dissatisfaction,I think the biggest reason is probably that we don't have the right tools at our disposal to do a job well. We,3,1,2,6,0,0,1
7106,1,Health problems,One of the reasons I've been working on this issue is because I have a family member who is retired. We have two young children,2,1,1,2,1,0,1
7107,1,Health problems,"I think it's a combination of all of the above. It's not just the aging of people's brains, but the way they",0,1,3,5,1,0,0
7108,3,Job Dissatisfaction,I would say it's because there's a lot of people who want to retire and they don't have the money. I,4,1,2,2,0,2,0
7109,1,Health problems,What are the main reasons why you retire early? The same factors that make you more likely to die early include: A lower risk of,0,0,1,0,1,0,1
7110,2,Financial concerns,What's the best way to prevent retirement? Find out in the infographic below.,4,0,3,2,0,1,0
7111,2,Financial concerns,"I would say the number one reason is that you need to work longer hours to make ends meet. So, when you get into retirement",4,1,1,1,0,0,1
7112,0,Laziness,"I think it's really, really important to keep working. I think if you don't work, you're not going to get a",3,0,1,2,1,2,1
7113,4,Family Responsibilities,"If you're retiring before you have any family responsibilities, it's important to know what you need to do to get there. If",1,1,1,6,1,1,0
7114,1,Health problems,"I'm pretty sure it's not just that people don't want to live longer. I've heard a lot of people say, """,1,0,3,0,0,0,1
7115,1,Health problems,A: It's not a big deal. It doesn't make any difference to me. I'm a retired guy. You know what,7,0,0,5,1,0,1
7116,0,Laziness,"Laziness is a combination of things that happen when you're 65 or older, and that can be stressful for your family and friends",4,1,2,7,0,2,1
7117,0,Laziness,"Laziness is a very common issue for people who are older than 65, and we all know that it's very difficult to get",0,0,2,3,1,1,0
7118,3,Job Dissatisfaction,A: It's probably not a good thing to be in a job that you don't have the same amount of time to,2,0,1,3,1,0,0
7119,0,Laziness,Laziness is a disease of old age that affects the body's ability to repair itself. People who have laziness often die prematurely,2,1,3,0,1,2,1
7120,4,Family Responsibilities,"The question is not whether or not you want to retire early, but whether you are prepared to do so. If your spouse or",5,0,0,2,1,1,0
7121,0,Laziness,"Laziness has nothing to do with retirement. It's a natural part of the human body, and it's something that happens to",6,0,0,1,0,2,1
7122,3,Job Dissatisfaction,The main reason is that they don't want to work full-time and they are looking for an excuse to get out of,3,1,1,7,0,1,0
7123,1,Health problems,"The number of people who retire after 65 is growing, but there are many other factors that may be contributing to the decline. Some of",3,0,2,3,1,0,0
7124,0,Laziness,"I think you're right. I think it's a lot of people who are retiring in the early 90s, especially young people.",5,1,3,1,0,0,0
7125,3,Job Dissatisfaction,The following are some of the typical reasons why retirees are unhappy with their jobs:,1,0,1,0,1,0,1
7126,1,Health problems,Do you have a question for the readers? Send it to the comments section below.,1,1,2,4,1,2,1
7127,2,Financial concerns,A: I think it's a bit of a mystery. People don't really know what they're going to do when they retire.,0,0,3,1,0,2,0
7128,4,Family Responsibilities,"If you're looking for a retirement plan that's based on family responsibilities, think about what your responsibilities are. You want to have",0,1,1,4,1,2,0
7129,3,Job Dissatisfaction,"There are two types of job dissatisfaction: those that are related to the economy, and those associated with retirement. The first type",0,0,3,2,1,0,0
7130,2,Financial concerns,The answer is simple: you don't want to retire after 65. It's not as simple as that. A lot of people are,5,0,2,3,0,1,0
7131,1,Health problems,"The answer is that there are a lot of factors that go into retirement, including your age, your family history, and your health.",0,1,3,3,1,0,1
7132,3,Job Dissatisfaction,There are many reasons why there is a decline in job satisfaction. Some of these are related to the fact that people have less,4,1,2,6,1,2,0
7133,4,Family Responsibilities,It's not that we don't want to get married. It's just that it's a lot harder for us to do that,2,1,3,1,0,1,1
7134,2,Financial concerns,A: The biggest reason for people to retire is because they are struggling with their retirement plan. They have a lot of things that they,0,0,3,2,1,2,1
7135,2,Financial concerns,The average retirement age for a retiree in the U.S. is 67.4 years. That means that the average age at,4,0,0,5,1,1,0
7136,2,Financial concerns,"This is one of the reasons why retirement can be so challenging for many Americans. The U.S. economy is booming, and the",0,1,2,5,0,1,0
7137,2,Financial concerns,"The answer is that many people, especially those who are older than 65, have problems with their financial status, such as a failure to",1,0,3,2,0,1,0
7138,0,Laziness,"I'm not talking about laziness, I'm talking the fact that you don't have a job. You're not getting paid.",7,0,3,0,0,2,0
7139,1,Health problems,"That's a good question. The answer is that most people who retire after age 65 have some health problems, such as diabetes, heart",0,1,1,1,1,1,1
7140,4,Family Responsibilities,A. People in their late 20s and early 30s are at a higher risk of retirement than those who are older than 65,2,1,2,6,1,1,0
7141,2,Financial concerns,"The most popular reason for retirement is financial security. The average person has no retirement savings to choose from. If you're retired, you",1,0,1,1,0,1,0
7142,4,Family Responsibilities,The following are some of the things that you can do to improve your retirement income:,1,0,0,2,1,0,0
7143,4,Family Responsibilities,Here are a few common reasons why you should retire early:,4,1,2,1,1,2,1
7144,4,Family Responsibilities,"Family responsibilities are the foundation of a life. It's not just whether you have a job or a family, it's how you",0,0,1,3,1,1,1
7145,4,Family Responsibilities,A. The average retirement age for people with family responsibilities is 30 years. This means that the average retiree will retire at age,5,1,3,0,1,2,0
7146,2,Financial concerns,"A: I think it's because people are getting older, and that's a good thing. There are a lot of things going on",5,0,1,2,1,0,0
7147,2,Financial concerns,"The answer is that many people don't want to retire until they're at least 65, and that's especially true if they have a",3,1,0,1,0,1,0
7148,4,Family Responsibilities,"People who are retiring before age 65 have many of the same responsibilities as their parents. Family responsibilities include caring for the elderly, caring",6,1,2,2,1,1,1
7149,2,Financial concerns,"I think the biggest reason is that we have a lot of young people in the workforce who are retiring early, and it's not because",0,0,3,1,1,2,0
7150,3,Job Dissatisfaction,"The answer is that people don't want to work at all. They want jobs that pay well, are productive, and are",4,0,2,5,0,1,1
7151,1,Health problems,"Well, I think the biggest reason is that you have to get better at your job. You need to be a better teacher, you",0,0,2,7,0,2,0
7152,1,Health problems,The following are some of the common reasons why retirees are retiring before they age 65:,5,0,1,2,0,1,0
7153,2,Financial concerns,"It's not that they feel like they're going to be able to pay their bills, they just don't have the money. They",2,1,1,4,1,1,0
7154,4,Family Responsibilities,Most people who retire early are not able to have children. It is possible that they are taking on too much responsibility for their own,2,1,3,4,0,0,0
7155,2,Financial concerns,"In the United States, there is a great deal of concern about retirement, especially in the short- and long-term, for the",6,1,3,2,0,0,1
7156,3,Job Dissatisfaction,"If you're a retiree, what are the reasons why you don't have the satisfaction of working in the job you were",0,1,2,2,1,2,0
7157,3,Job Dissatisfaction,"1. People who work full-time are more likely to retire than those who do not work, according to a study published",6,1,0,2,1,2,1
7158,4,Family Responsibilities,The family responsibilities section of the retirement plan provides a number of examples of how to take care of a family member who is retired before,4,0,1,0,1,1,1
7159,0,Laziness,"The answer to that question can be found in a recent study published in the Journal of the American Medical Association. The study, conducted by",2,0,2,5,1,1,1
7160,2,Financial concerns,"This is a question that I have been asked many times in the past, but I think it is really important to think about this question",7,0,0,5,0,1,1
7161,0,Laziness,"Laziness is when you're in a situation where you don't have the financial means to get by, and you have to rely",3,0,1,5,0,1,1
7162,0,Laziness,"I think there are many reasons for people retiring before age 65. Most of them are the result of age-related illnesses, such as",4,1,2,5,1,2,0
7163,4,Family Responsibilities,Family responsibilities are the primary reason people leave the workforce. It is also the best way to help people make the transition to a new,3,1,0,3,0,0,0
7164,4,Family Responsibilities,"There is a lot of information out there about how to make your life easier, and there are many ways to do that. But",2,1,3,0,0,0,0
7165,1,Health problems,"I'm not sure, but I think it's because you're getting older. You're not getting a lot of health care, you",3,1,2,3,1,0,1
7166,1,Health problems,I think the answer to that is that it's a combination of many things. One of the things that I'm most concerned about is,7,1,0,1,0,2,0
7167,4,Family Responsibilities,"The majority of people who retire at age 65 are not doing enough to help themselves financially. For example, if you are in a",0,1,1,3,1,2,1
7168,2,Financial concerns,"Wealthy people are more likely to be retiring before they have enough money to buy a home, or to have children. They are",3,1,1,3,1,0,0
7169,0,Laziness,I think that there are a couple of reasons for people to retire early. One is that they are tired of working so hard. The,2,1,0,2,0,1,1
7170,2,Financial concerns,"The problem with retiring early is that it means you'll have to pay a lot more for your retirement. If you retire at 65,",0,0,3,4,0,1,0
7171,0,Laziness,"Laziness is a great reason for retiring before 65. If you have a lot of money, you can retire early if you want",3,1,3,1,1,0,0
7172,3,Job Dissatisfaction,The following chart shows the percentage of people who said they would like to retire after 65. It shows how much people feel about,4,1,1,3,1,0,0
7173,0,Laziness,Laziness is a personal problem that affects all Americans. It's a problem we all have to deal with. We all need to,4,0,0,1,1,0,1
7174,4,Family Responsibilities,This is a common question that people often ask themselves. If you're a retiree you might want to consider the following:,4,1,3,4,0,0,0
7175,3,Job Dissatisfaction,1. They don't want to work for more than a year. I think that's one of the main reasons why they,5,1,1,0,0,2,0
7176,4,Family Responsibilities,What are the main reasons why you retire early? What are some of the things you regret about your retirement? Read more about retirement,5,0,3,2,0,2,1
7177,3,Job Dissatisfaction,What is your opinion on the retirement of the elderly?,5,0,1,2,0,2,1
7178,4,Family Responsibilities,"This may seem like a simple question, but there are many factors that can influence retirement decisions. Here are some of the things that",3,0,3,0,0,0,1
7179,0,Laziness,,0,1,3,1,1,2,1
7180,1,Health problems,Do you have any other health problems that you are worried about? I have never had a serious health problem that I would have thought about,3,0,0,2,0,0,1
7181,2,Financial concerns,The average retirement age for a U.S. citizen is 65. If you're looking for something that's more than 50 years old,0,1,3,3,0,1,1
7182,2,Financial concerns,"Yes, it's a financial concern. If you're a retiree, you have to make sure you are paying your taxes and you",2,0,1,4,1,1,0
7183,3,Job Dissatisfaction,"Why is it that when you retire, you are less likely to get a job? Well, if you don't have a",4,1,3,1,0,1,1
7184,3,Job Dissatisfaction,"If you're a retiree, what's your top 10 reasons why you don't want to retire? Why are you retiring",2,1,2,1,0,1,1
7185,4,Family Responsibilities,"People who are married and have children are more likely to retire sooner than those who have no children. In fact, there is a",0,1,3,6,0,0,1
7186,1,Health problems,"""It's hard to say,"" he said. ""But it's not the only one.""...The",0,1,3,7,1,0,1
7187,2,Financial concerns,I think there are a number of reasons. One of them is that people who are retiring before they are 65 are less likely to have,3,0,3,3,0,0,0
7188,4,Family Responsibilities,"People who are married, have children, or are in a relationship are more likely to retire early than those who don't have kids",1,1,2,1,0,1,0
7189,2,Financial concerns,"I think it's because they don't have enough money to invest in the future. They're living paycheck to paycheck, and they're",0,0,3,5,0,1,0
7190,4,Family Responsibilities,What are your thoughts on retirement? Leave a comment below.,1,1,1,6,0,1,0
7191,2,Financial concerns," Have you ever had a situation where you were unable to pay rent, or had to take out a loan to buy a house?I",7,1,2,2,1,2,1
7192,4,Family Responsibilities,I think that it's a good thing that people who are retired at the end of their life are able to work full-time,0,0,1,1,0,1,0
7193,4,Family Responsibilities,"The following are some of the things you should consider in retirement. If you have any questions about your retirement plan, please contact your",2,0,3,0,1,0,1
7194,2,Financial concerns,"""It is a lot of money that is going to be spent on retirement and it's a huge financial burden for the economy,"" said",3,1,2,3,1,2,1
7195,0,Laziness," I'm sure there are a lot of people out there who are looking to retire early, but that's not the case with Millennials.",2,0,2,5,0,2,0
7196,2,Financial concerns,"I don't think any of us are going to be able to retire without having financial problems. We will have the same problems, but",4,1,3,3,1,2,1
7197,1,Health problems, How do they do it?,4,1,1,3,1,1,1
7198,4,Family Responsibilities,People who retire early in their lives may be able to find jobs that are more fulfilling than they would have been without the help of,2,1,1,1,1,1,0
7199,4,Family Responsibilities,The answer to this question is simple: It depends. Some people who retire after their 65th birthday are more likely to have a,3,0,3,2,1,1,0
7200,4,Family Responsibilities,"A lot of people are thinking about retiring early, but they don't know how to do it. There are a number of factors",1,1,2,2,0,2,0
7201,3,Job Dissatisfaction,"The reasons for the decline in employment are many, but not all. Many of the reasons are not related to the retirement age",5,0,2,2,1,0,0
7202,1,Health problems,"It's not just retirement, it's also health care. It's about health. You don't have to have health problems to retire",0,0,2,4,1,2,1
7203,4,Family Responsibilities,The simple answer is that most people don't have the skills to handle the financial burden of retirement. Many people simply do not have,0,1,2,6,1,0,0
7204,0,Laziness, People who retire early will be more likely to be unemployed. It is also important to note that people who have been out of work for a long,3,1,1,1,0,0,1
7205,1,Health problems,The answer is that there are many factors that affect how well you retire. One of these factors is age. This is a very important,5,0,1,3,1,2,0
7206,3,Job Dissatisfaction,I don't think there is a universal answer to that question. It seems to be a combination of a number of factors.,0,1,1,3,1,1,1
7207,3,Job Dissatisfaction,1. The work-life balance is too low for retirement. This is a major problem for most people in the U.,2,1,1,2,0,1,1
7208,0,Laziness,This is a simple question. A lot of people who are retiring before age 65 are looking for a way to stay in the workforce.,5,1,0,1,1,0,1
7209,4,Family Responsibilities,"It's common to hear people say that retirement is ""the most important job in the world."" Well, it's not. Retirement",2,1,3,1,1,0,0
7210,0,Laziness,"There are lots of reasons, but the one that I think most people are most likely to see as a major reason for retirement is laz",3,1,2,4,0,0,0
7211,0,Laziness,"I think it's because there are so many people who want to be retired early, and they want a job. They don't want",3,1,2,4,1,0,1
7212,1,Health problems,"The answer is a lot of different things, but the biggest one is that you're more likely to die from age 65 than you are",4,1,2,3,1,1,1
7213,3,Job Dissatisfaction,,5,0,2,3,1,1,0
7214,1,Health problems,What's your favorite way to start your retirement? Let us know in the comments below.,2,1,2,1,1,1,1
7215,0,Laziness,Laziness is a condition that happens when you have too much money in your bank account and you can't afford to spend it.,4,0,3,1,1,2,0
7216,2,Financial concerns,"There are a lot of factors that go into retirement, and one of the things that I've found out is that the older you get",6,1,3,2,0,0,0
7217,2,Financial concerns,"I'm a financial planner, so I think it's a bit of a balancing act. If you're going into retirement, you have",5,0,2,5,0,1,1
7218,2,Financial concerns,"Well, I don't think it's a financial concern at all. I think that's the main reason that people are retiring before they",5,1,0,5,1,1,1
7219,0,Laziness,"The most popular reason is that people don't have enough money to buy a home, let alone buy an apartment. If you look at",0,1,3,0,1,1,1
7220,3,Job Dissatisfaction,It can be hard to find a good reason to retire at age 65. It's not that people don't want to work,5,0,2,3,0,0,0
7221,4,Family Responsibilities, What are your family responsibilities?A: My family is my husband and my wife. We have a daughter and a son. Our,5,0,3,0,1,0,1
7222,4,Family Responsibilities,I think it would be a good idea to talk about family responsibilities a little bit. What are some of the things that people do,2,1,0,0,1,2,0
7223,0,Laziness,"The average retirement age for a retired person is 65, which means they have to work for at least four years before they can retire.",6,0,0,2,1,2,1
7224,2,Financial concerns,"The following is from a recent article in the Wall Street Journal. It was written by the CEO of Bank of America Merrill Lynch, Mark",3,1,2,0,1,2,0
7225,1,Health problems,"It's not just health problems, it's a whole lot of other things. It's like a cancer that's going to kill you",4,1,3,3,1,1,0
7226,3,Job Dissatisfaction,"If you're looking for a job, you should look for someone who has a good understanding of the job market. It's",0,1,3,2,0,0,1
7227,2,Financial concerns,I think it's a little bit of both. People who are retiring early tend to have more money to spend on things that are important,3,0,1,0,1,0,1
7228,4,Family Responsibilities,"The answer to this question is simple. When you retire, you will be responsible for your family's retirement. It is your responsibility",3,1,1,2,1,2,0
7229,0,Laziness,"I don't know. I think retirement is a good thing. It's a great thing for kids, it's an important thing to",4,0,2,0,0,2,1
7230,2,Financial concerns,"It's not that you're retiring early. It's that your health is deteriorating, and you don't want to get in the way",3,1,1,4,0,2,0
7231,2,Financial concerns,"The average retirement age in the U.S. is 62, according to a recent Pew Research Center survey. That means a retiree",0,1,2,3,1,2,1
7232,0,Laziness,"Laziness is a major cause of death for many people. In fact, there is evidence that people who are in a position of",3,0,3,3,0,0,1
7233,1,Health problems,"A lot of people want to retire early. It's a hard decision to make, and it's one that we're going to have",4,1,2,0,1,2,0
7234,0,Laziness,A: I think the reason is that people who are retiring early are more likely to have other health problems. It's not just that,0,1,1,1,1,2,0
7235,4,Family Responsibilities,The answer is simple. People who retire early are more likely to have a child at age 65 than those who do not retire at,4,0,3,3,0,2,1
7236,4,Family Responsibilities,What are your top three reasons why you retire early?1. You don't want to be in the workforce.,5,0,3,1,0,1,0
7237,1,Health problems,I think it has to do with the aging of the body. It's going to take a lot of time for the immune system to,1,0,2,3,0,1,0
7238,0,Laziness,The average retirement age for a person who is 65 years old in the United States is 59.5 years. The average age at which,5,1,1,5,1,1,0
7239,3,Job Dissatisfaction,"The answer is probably no, but it's a bit of a mystery to me. I've been a long-time employee",0,0,2,5,1,1,0
7240,2,Financial concerns,"""I think it's the stress of retirement and the fact that there's no retirement age in the U.S. that's driving",5,0,3,1,1,1,1
7241,2,Financial concerns," Have you ever seen someone who is retiring before their 70th birthday? If so, what is your advice for them?The number one",3,1,3,3,1,1,0
7242,3,Job Dissatisfaction,The average person retiring before age 65 is more likely to be unemployed than the average retiree. Unemployment rates are higher for those,3,0,3,1,0,2,0
7243,1,Health problems,The answer is very simple. People retire early because they have a health problem. The first thing that happens is that your body begins to,2,0,1,4,1,1,1
7244,3,Job Dissatisfaction,1. People who are looking for a new job are not interested in getting a job. They want to stay on their feet,4,1,2,1,1,1,1
7245,3,Job Dissatisfaction,I think that there are two main reasons for this. The first is that many retirees are retiring because they are too busy working,6,0,1,0,0,1,1
